user_id,activity_date,signup_date,country,acquisition_channel
1025,2024-06-06,2024-02-18,Colombia,Pago
1025,2024-06-12,2024-02-18,Colombia,Pago
1025,2024-03-07,2024-02-18,Colombia,Pago
1025,2024-04-19,2024-02-18,Colombia,Pago
1025,2024-05-14,2024-02-18,Colombia,Pago
1025,2024-05-18,2024-02-18,Colombia,Pago
1026,2024-05-27,2024-01-30,Chile,Orgánico
1028,2024-02-25,2024-01-19,Colombia,Email
1028,2024-04-13,2024-01-19,Colombia,Email
1030,2024-01-08,2024-01-01,México,Pago
1030,2024-04-09,2024-01-01,México,Pago
1030,2024-01-21,2024-01-01,México,Pago
1030,2024-02-25,2024-01-01,México,Pago
1030,2024-02-15,2024-01-01,México,Pago
1030,2024-02-12,2024-01-01,México,Pago
1030,2024-04-29,2024-01-01,México,Pago
1031,2024-04-30,2024-03-18,Argentina,Orgánico
1031,2024-05-27,2024-03-18,Argentina,Orgánico
1031,2024-03-25,2024-03-18,Argentina,Orgánico
1032,2024-05-31,2024-04-24,Brasil,Redes
1033,2024-06-18,2024-04-22,México,Email
1033,2024-06-17,2024-04-22,México,Email
1033,2024-04-27,2024-04-22,México,Email
1035,2024-04-29,2024-03-03,Chile,Redes
1035,2024-04-07,2024-03-03,Chile,Redes
1036,2024-06-29,2024-05-11,Chile,Pago
1036,2024-06-11,2024-05-11,Chile,Pago
1037,2024-05-26,2024-05-08,Brasil,Orgánico
1037,2024-05-16,2024-05-08,Brasil,Orgánico
1038,2024-05-02,2024-01-08,México,Pago
1038,2024-03-11,2024-01-08,México,Pago
1038,2024-01-25,2024-01-08,México,Pago
1039,2024-03-02,2024-02-24,México,Referido
1039,2024-05-21,2024-02-24,México,Referido
1040,2024-05-27,2024-04-12,México,Email
1040,2024-05-28,2024-04-12,México,Email
1040,2024-06-29,2024-04-12,México,Email
1040,2024-04-27,2024-04-12,México,Email
1040,2024-06-19,2024-04-12,México,Email
1041,2024-06-28,2024-05-10,Brasil,Referido
1041,2024-05-10,2024-05-10,Brasil,Referido
1041,2024-05-25,2024-05-10,Brasil,Referido
1042,2024-04-29,2024-02-01,México,Email
1042,2024-03-21,2024-02-01,México,Email
1042,2024-03-30,2024-02-01,México,Email
1043,2024-04-24,2024-01-10,Chile,Email
1043,2024-02-02,2024-01-10,Chile,Email
1043,2024-02-04,2024-01-10,Chile,Email
1043,2024-04-08,2024-01-10,Chile,Email
1043,2024-04-28,2024-01-10,Chile,Email
1043,2024-04-08,2024-01-10,Chile,Email
1043,2024-01-19,2024-01-10,Chile,Email
1044,2024-04-27,2024-04-19,Argentina,Referido
1044,2024-05-11,2024-04-19,Argentina,Referido
1044,2024-06-28,2024-04-19,Argentina,Referido
1047,2024-03-19,2024-02-24,Argentina,Referido
1047,2024-06-07,2024-02-24,Argentina,Referido
1047,2024-04-22,2024-02-24,Argentina,Referido
1047,2024-03-07,2024-02-24,Argentina,Referido
1048,2024-04-02,2024-02-01,Chile,Pago
1048,2024-02-08,2024-02-01,Chile,Pago
1048,2024-05-23,2024-02-01,Chile,Pago
1049,2024-05-15,2024-05-14,Brasil,Pago
1050,2024-06-29,2024-04-02,Argentina,Pago
1050,2024-04-05,2024-04-02,Argentina,Pago
1050,2024-06-30,2024-04-02,Argentina,Pago
1050,2024-05-07,2024-04-02,Argentina,Pago
1050,2024-05-21,2024-04-02,Argentina,Pago
1051,2024-03-09,2024-01-08,Chile,Email
1052,2024-04-07,2024-03-05,Colombia,Email
1052,2024-06-11,2024-03-05,Colombia,Email
1053,2024-05-26,2024-02-26,Chile,Referido
1053,2024-06-09,2024-02-26,Chile,Referido
1054,2024-05-23,2024-03-07,Brasil,Email
1054,2024-03-31,2024-03-07,Brasil,Email
1054,2024-06-14,2024-03-07,Brasil,Email
1055,2024-03-31,2024-03-12,México,Referido
1055,2024-05-24,2024-03-12,México,Referido
1055,2024-03-21,2024-03-12,México,Referido
1055,2024-06-07,2024-03-12,México,Referido
1056,2024-04-30,2024-02-23,Chile,Email
1056,2024-05-03,2024-02-23,Chile,Email
1056,2024-03-02,2024-02-23,Chile,Email
1058,2024-03-14,2024-02-20,Colombia,Orgánico
1058,2024-03-01,2024-02-20,Colombia,Orgánico
1058,2024-04-11,2024-02-20,Colombia,Orgánico
1058,2024-06-13,2024-02-20,Colombia,Orgánico
1059,2024-04-13,2024-04-06,Chile,Referido
1059,2024-05-31,2024-04-06,Chile,Referido
1060,2024-06-25,2024-04-01,Argentina,Email
1060,2024-05-12,2024-04-01,Argentina,Email
1060,2024-06-13,2024-04-01,Argentina,Email
1060,2024-06-13,2024-04-01,Argentina,Email
1061,2024-04-26,2024-01-08,México,Email
1061,2024-01-26,2024-01-08,México,Email
1061,2024-02-29,2024-01-08,México,Email
1063,2024-06-14,2024-04-05,Argentina,Redes
1063,2024-06-24,2024-04-05,Argentina,Redes
1063,2024-06-08,2024-04-05,Argentina,Redes
1063,2024-05-11,2024-04-05,Argentina,Redes
1064,2024-04-01,2024-03-28,Argentina,Referido
1064,2024-05-03,2024-03-28,Argentina,Referido
1066,2024-03-15,2024-02-01,Argentina,Redes
1066,2024-03-13,2024-02-01,Argentina,Redes
1066,2024-03-17,2024-02-01,Argentina,Redes
1066,2024-05-05,2024-02-01,Argentina,Redes
1067,2024-05-23,2024-04-29,Chile,Referido
1068,2024-04-27,2024-02-15,Chile,Email
1068,2024-04-15,2024-02-15,Chile,Email
1068,2024-04-18,2024-02-15,Chile,Email
1068,2024-04-23,2024-02-15,Chile,Email
1068,2024-03-25,2024-02-15,Chile,Email
1070,2024-05-25,2024-05-21,Colombia,Redes
1071,2024-06-17,2024-02-24,Colombia,Email
1071,2024-06-10,2024-02-24,Colombia,Email
1071,2024-05-13,2024-02-24,Colombia,Email
1071,2024-04-01,2024-02-24,Colombia,Email
1071,2024-04-30,2024-02-24,Colombia,Email
1071,2024-04-29,2024-02-24,Colombia,Email
1072,2024-02-12,2024-01-07,Colombia,Orgánico
1072,2024-04-01,2024-01-07,Colombia,Orgánico
1072,2024-03-01,2024-01-07,Colombia,Orgánico
1073,2024-06-19,2024-03-14,Brasil,Referido
1073,2024-03-17,2024-03-14,Brasil,Referido
1073,2024-03-31,2024-03-14,Brasil,Referido
1073,2024-05-03,2024-03-14,Brasil,Referido
1074,2024-03-14,2024-01-07,Colombia,Referido
1074,2024-02-16,2024-01-07,Colombia,Referido
1074,2024-03-05,2024-01-07,Colombia,Referido
1075,2024-06-17,2024-05-30,Chile,Email
1076,2024-03-27,2024-03-25,Chile,Orgánico
1077,2024-06-01,2024-05-26,Brasil,Orgánico
1077,2024-06-08,2024-05-26,Brasil,Orgánico
1077,2024-05-31,2024-05-26,Brasil,Orgánico
1078,2024-05-10,2024-04-21,Brasil,Email
1078,2024-04-27,2024-04-21,Brasil,Email
1079,2024-05-08,2024-05-04,Colombia,Pago
1079,2024-06-01,2024-05-04,Colombia,Pago
1079,2024-05-08,2024-05-04,Colombia,Pago
1080,2024-06-11,2024-05-26,México,Referido
1081,2024-05-10,2024-02-05,Brasil,Referido
1081,2024-04-22,2024-02-05,Brasil,Referido
1081,2024-03-31,2024-02-05,Brasil,Referido
1082,2024-04-17,2024-01-29,Argentina,Redes
1083,2024-04-04,2024-03-22,Chile,Email
1083,2024-03-25,2024-03-22,Chile,Email
1083,2024-04-08,2024-03-22,Chile,Email
1083,2024-06-22,2024-03-22,Chile,Email
1084,2024-04-09,2024-01-02,Argentina,Redes
1084,2024-02-14,2024-01-02,Argentina,Redes
1085,2024-06-06,2024-05-08,Chile,Redes
1085,2024-06-06,2024-05-08,Chile,Redes
1086,2024-05-07,2024-02-16,Chile,Orgánico
1086,2024-03-05,2024-02-16,Chile,Orgánico
1086,2024-04-26,2024-02-16,Chile,Orgánico
1086,2024-04-12,2024-02-16,Chile,Orgánico
1088,2024-01-24,2024-01-11,Brasil,Redes
1088,2024-03-10,2024-01-11,Brasil,Redes
1089,2024-05-18,2024-05-09,Argentina,Orgánico
1090,2024-04-29,2024-04-28,Chile,Email
1090,2024-05-27,2024-04-28,Chile,Email
1092,2024-05-13,2024-01-20,México,Referido
1092,2024-04-28,2024-01-20,México,Referido
1092,2024-03-20,2024-01-20,México,Referido
1092,2024-04-12,2024-01-20,México,Referido
1093,2024-01-11,2024-01-05,Argentina,Redes
1093,2024-01-06,2024-01-05,Argentina,Redes
1093,2024-03-29,2024-01-05,Argentina,Redes
1094,2024-03-29,2024-02-06,Colombia,Email
1094,2024-05-25,2024-02-06,Colombia,Email
1094,2024-02-14,2024-02-06,Colombia,Email
1095,2024-05-26,2024-05-16,Argentina,Redes
1096,2024-05-06,2024-02-22,Colombia,Referido
1096,2024-03-23,2024-02-22,Colombia,Referido
1097,2024-05-02,2024-04-08,Colombia,Orgánico
1098,2024-03-30,2024-03-26,Colombia,Referido
1098,2024-04-14,2024-03-26,Colombia,Referido
1098,2024-05-30,2024-03-26,Colombia,Referido
1098,2024-06-08,2024-03-26,Colombia,Referido
1098,2024-05-26,2024-03-26,Colombia,Referido
1099,2024-05-14,2024-04-17,México,Orgánico
1099,2024-06-29,2024-04-17,México,Orgánico
1100,2024-05-22,2024-01-24,Argentina,Pago
1100,2024-05-12,2024-01-24,Argentina,Pago
1100,2024-03-15,2024-01-24,Argentina,Pago
1100,2024-02-28,2024-01-24,Argentina,Pago
1101,2024-06-22,2024-03-21,Argentina,Referido
1101,2024-06-23,2024-03-21,Argentina,Referido
1101,2024-04-29,2024-03-21,Argentina,Referido
1101,2024-05-15,2024-03-21,Argentina,Referido
1101,2024-03-24,2024-03-21,Argentina,Referido
1102,2024-05-03,2024-04-29,México,Referido
1103,2024-03-13,2024-02-28,Chile,Email
1104,2024-05-12,2024-05-07,Brasil,Redes
1105,2024-05-02,2024-04-23,Argentina,Orgánico
1106,2024-06-12,2024-04-24,Brasil,Orgánico
1106,2024-05-03,2024-04-24,Brasil,Orgánico
1106,2024-05-14,2024-04-24,Brasil,Orgánico
1107,2024-05-08,2024-01-14,México,Email
1107,2024-05-05,2024-01-14,México,Email
1107,2024-03-20,2024-01-14,México,Email
1107,2024-04-07,2024-01-14,México,Email
1107,2024-03-06,2024-01-14,México,Email
1107,2024-01-15,2024-01-14,México,Email
1108,2024-01-15,2024-01-09,Chile,Email
1108,2024-01-27,2024-01-09,Chile,Email
1109,2024-03-05,2024-02-09,Chile,Redes
1109,2024-03-23,2024-02-09,Chile,Redes
1110,2024-02-07,2024-01-25,Chile,Redes
1111,2024-06-13,2024-04-12,México,Referido
1111,2024-06-11,2024-04-12,México,Referido
1111,2024-05-15,2024-04-12,México,Referido
1112,2024-04-27,2024-01-22,Colombia,Pago
1112,2024-02-08,2024-01-22,Colombia,Pago
1112,2024-03-06,2024-01-22,Colombia,Pago
1112,2024-04-23,2024-01-22,Colombia,Pago
1113,2024-02-08,2024-01-04,Colombia,Redes
1113,2024-04-09,2024-01-04,Colombia,Redes
1113,2024-01-26,2024-01-04,Colombia,Redes
1114,2024-04-08,2024-01-29,Brasil,Email
1114,2024-04-18,2024-01-29,Brasil,Email
1115,2024-05-02,2024-04-18,Colombia,Redes
1117,2024-05-05,2024-02-06,Chile,Pago
1117,2024-05-13,2024-02-06,Chile,Pago
1117,2024-02-19,2024-02-06,Chile,Pago
1117,2024-02-20,2024-02-06,Chile,Pago
1118,2024-06-13,2024-03-15,Chile,Referido
1118,2024-05-16,2024-03-15,Chile,Referido
1118,2024-06-30,2024-03-15,Chile,Referido
1119,2024-06-26,2024-03-10,Brasil,Orgánico
1119,2024-06-04,2024-03-10,Brasil,Orgánico
1120,2024-06-16,2024-05-25,Argentina,Orgánico
1121,2024-06-21,2024-05-07,Brasil,Pago
1121,2024-05-21,2024-05-07,Brasil,Pago
1122,2024-06-16,2024-03-25,Brasil,Referido
1122,2024-04-17,2024-03-25,Brasil,Referido
1122,2024-03-30,2024-03-25,Brasil,Referido
1122,2024-05-20,2024-03-25,Brasil,Referido
1122,2024-04-24,2024-03-25,Brasil,Referido
1123,2024-04-24,2024-02-11,México,Email
1123,2024-06-03,2024-02-11,México,Email
1123,2024-05-17,2024-02-11,México,Email
1124,2024-05-02,2024-04-09,México,Referido
1124,2024-05-22,2024-04-09,México,Referido
1124,2024-06-04,2024-04-09,México,Referido
1124,2024-04-24,2024-04-09,México,Referido
1125,2024-04-09,2024-02-10,Brasil,Redes
1125,2024-03-31,2024-02-10,Brasil,Redes
1125,2024-03-01,2024-02-10,Brasil,Redes
1125,2024-05-26,2024-02-10,Brasil,Redes
1126,2024-02-05,2024-02-03,Brasil,Orgánico
1126,2024-03-15,2024-02-03,Brasil,Orgánico
1126,2024-04-04,2024-02-03,Brasil,Orgánico
1126,2024-02-08,2024-02-03,Brasil,Orgánico
1126,2024-02-08,2024-02-03,Brasil,Orgánico
1126,2024-04-05,2024-02-03,Brasil,Orgánico
1127,2024-03-12,2024-01-17,Brasil,Redes
1127,2024-04-21,2024-01-17,Brasil,Redes
1128,2024-06-18,2024-05-01,Colombia,Email
1128,2024-06-03,2024-05-01,Colombia,Email
1128,2024-06-13,2024-05-01,Colombia,Email
1130,2024-04-14,2024-03-27,Brasil,Referido
1130,2024-05-13,2024-03-27,Brasil,Referido
1130,2024-06-30,2024-03-27,Brasil,Referido
1130,2024-06-13,2024-03-27,Brasil,Referido
1133,2024-06-18,2024-03-26,Colombia,Email
1133,2024-05-15,2024-03-26,Colombia,Email
1133,2024-06-12,2024-03-26,Colombia,Email
1134,2024-02-05,2024-01-27,Colombia,Email
1134,2024-05-15,2024-01-27,Colombia,Email
1134,2024-05-11,2024-01-27,Colombia,Email
1135,2024-05-08,2024-02-26,Argentina,Referido
1135,2024-06-15,2024-02-26,Argentina,Referido
1135,2024-05-13,2024-02-26,Argentina,Referido
1136,2024-02-29,2024-01-31,Argentina,Email
1136,2024-03-28,2024-01-31,Argentina,Email
1136,2024-04-25,2024-01-31,Argentina,Email
1136,2024-03-25,2024-01-31,Argentina,Email
1136,2024-04-12,2024-01-31,Argentina,Email
1136,2024-04-01,2024-01-31,Argentina,Email
1137,2024-06-18,2024-05-13,Argentina,Orgánico
1138,2024-04-11,2024-04-07,Colombia,Email
1138,2024-05-26,2024-04-07,Colombia,Email
1138,2024-04-30,2024-04-07,Colombia,Email
1139,2024-02-26,2024-01-12,Colombia,Redes
1139,2024-03-20,2024-01-12,Colombia,Redes
1139,2024-02-11,2024-01-12,Colombia,Redes
1139,2024-03-21,2024-01-12,Colombia,Redes
1140,2024-03-08,2024-02-22,Colombia,Redes
1140,2024-04-15,2024-02-22,Colombia,Redes
1141,2024-06-08,2024-05-17,Chile,Redes
1141,2024-06-12,2024-05-17,Chile,Redes
1143,2024-06-19,2024-05-01,Chile,Redes
1144,2024-04-26,2024-02-15,Argentina,Referido
1144,2024-03-04,2024-02-15,Argentina,Referido
1144,2024-05-26,2024-02-15,Argentina,Referido
1145,2024-05-01,2024-03-04,Argentina,Referido
1145,2024-04-17,2024-03-04,Argentina,Referido
1145,2024-05-09,2024-03-04,Argentina,Referido
1145,2024-04-23,2024-03-04,Argentina,Referido
1146,2024-05-13,2024-05-09,Argentina,Email
1146,2024-05-17,2024-05-09,Argentina,Email
1147,2024-03-31,2024-02-23,Brasil,Orgánico
1147,2024-04-05,2024-02-23,Brasil,Orgánico
1148,2024-05-24,2024-04-16,Brasil,Email
1148,2024-06-25,2024-04-16,Brasil,Email
1148,2024-05-15,2024-04-16,Brasil,Email
1148,2024-05-06,2024-04-16,Brasil,Email
1148,2024-04-16,2024-04-16,Brasil,Email
1149,2024-06-11,2024-02-20,México,Email
1149,2024-03-09,2024-02-20,México,Email
1149,2024-06-06,2024-02-20,México,Email
1150,2024-04-21,2024-02-05,México,Referido
1150,2024-04-22,2024-02-05,México,Referido
1150,2024-05-15,2024-02-05,México,Referido
1151,2024-05-09,2024-04-24,México,Referido
1151,2024-06-06,2024-04-24,México,Referido
1152,2024-02-22,2024-01-26,Brasil,Redes
1152,2024-05-03,2024-01-26,Brasil,Redes
1152,2024-02-01,2024-01-26,Brasil,Redes
1152,2024-03-27,2024-01-26,Brasil,Redes
1153,2024-03-14,2024-01-29,Brasil,Redes
1155,2024-01-30,2024-01-11,México,Pago
1156,2024-05-22,2024-02-09,Colombia,Pago
1156,2024-06-04,2024-02-09,Colombia,Pago
1156,2024-03-22,2024-02-09,Colombia,Pago
1156,2024-04-30,2024-02-09,Colombia,Pago
1159,2024-04-12,2024-02-08,Chile,Redes
1159,2024-02-09,2024-02-08,Chile,Redes
1160,2024-06-15,2024-02-23,Brasil,Referido
1160,2024-06-16,2024-02-23,Brasil,Referido
1162,2024-03-02,2024-02-24,Brasil,Orgánico
1163,2024-05-16,2024-04-20,Brasil,Email
1163,2024-05-07,2024-04-20,Brasil,Email
1163,2024-05-24,2024-04-20,Brasil,Email
1165,2024-05-29,2024-05-29,Chile,Redes
1166,2024-05-06,2024-03-09,Argentina,Email
1166,2024-03-26,2024-03-09,Argentina,Email
1166,2024-06-11,2024-03-09,Argentina,Email
1166,2024-05-06,2024-03-09,Argentina,Email
1167,2024-03-17,2024-02-25,México,Redes
1167,2024-03-11,2024-02-25,México,Redes
1168,2024-03-25,2024-02-02,Argentina,Pago
1168,2024-04-02,2024-02-02,Argentina,Pago
1168,2024-03-26,2024-02-02,Argentina,Pago
1168,2024-03-09,2024-02-02,Argentina,Pago
1169,2024-04-08,2024-02-05,Argentina,Pago
1171,2024-06-10,2024-03-21,Brasil,Redes
1171,2024-03-24,2024-03-21,Brasil,Redes
1172,2024-06-04,2024-04-18,Colombia,Pago
1172,2024-06-21,2024-04-18,Colombia,Pago
1173,2024-04-27,2024-03-13,Brasil,Redes
1173,2024-04-16,2024-03-13,Brasil,Redes
1173,2024-04-10,2024-03-13,Brasil,Redes
1173,2024-03-24,2024-03-13,Brasil,Redes
1173,2024-06-02,2024-03-13,Brasil,Redes
1174,2024-05-01,2024-02-09,Brasil,Redes
1174,2024-04-06,2024-02-09,Brasil,Redes
1174,2024-04-01,2024-02-09,Brasil,Redes
1175,2024-02-16,2024-01-17,Argentina,Email
1175,2024-03-22,2024-01-17,Argentina,Email
1175,2024-02-04,2024-01-17,Argentina,Email
1176,2024-06-02,2024-05-08,Brasil,Orgánico
1176,2024-05-10,2024-05-08,Brasil,Orgánico
1176,2024-05-27,2024-05-08,Brasil,Orgánico
1177,2024-03-15,2024-03-01,Argentina,Pago
1177,2024-04-06,2024-03-01,Argentina,Pago
1177,2024-04-27,2024-03-01,Argentina,Pago
1177,2024-03-05,2024-03-01,Argentina,Pago
1178,2024-06-29,2024-04-13,Colombia,Email
1178,2024-05-23,2024-04-13,Colombia,Email
1178,2024-06-16,2024-04-13,Colombia,Email
1178,2024-04-29,2024-04-13,Colombia,Email
1179,2024-04-29,2024-02-11,México,Orgánico
1179,2024-05-05,2024-02-11,México,Orgánico
1179,2024-02-20,2024-02-11,México,Orgánico
1179,2024-03-14,2024-02-11,México,Orgánico
1180,2024-04-01,2024-01-25,Argentina,Redes
1180,2024-04-01,2024-01-25,Argentina,Redes
1180,2024-02-22,2024-01-25,Argentina,Redes
1180,2024-05-04,2024-01-25,Argentina,Redes
1181,2024-05-30,2024-02-08,Colombia,Redes
1181,2024-05-06,2024-02-08,Colombia,Redes
1181,2024-04-12,2024-02-08,Colombia,Redes
1182,2024-05-28,2024-02-04,México,Email
1182,2024-02-08,2024-02-04,México,Email
1182,2024-03-08,2024-02-04,México,Email
1182,2024-03-13,2024-02-04,México,Email
1182,2024-04-10,2024-02-04,México,Email
1183,2024-06-28,2024-05-10,Chile,Redes
1183,2024-06-07,2024-05-10,Chile,Redes
1183,2024-06-10,2024-05-10,Chile,Redes
1185,2024-04-30,2024-04-11,Argentina,Email
1185,2024-05-08,2024-04-11,Argentina,Email
1186,2024-05-08,2024-04-07,Chile,Orgánico
1186,2024-04-15,2024-04-07,Chile,Orgánico
1186,2024-05-04,2024-04-07,Chile,Orgánico
1187,2024-04-07,2024-01-12,Chile,Email
1188,2024-04-19,2024-01-19,Argentina,Pago
1188,2024-02-28,2024-01-19,Argentina,Pago
1188,2024-04-06,2024-01-19,Argentina,Pago
1188,2024-03-18,2024-01-19,Argentina,Pago
1189,2024-06-29,2024-04-10,Chile,Email
1189,2024-04-24,2024-04-10,Chile,Email
1189,2024-05-15,2024-04-10,Chile,Email
1190,2024-04-08,2024-02-13,Brasil,Redes
1191,2024-02-27,2024-02-18,México,Redes
1191,2024-05-21,2024-02-18,México,Redes
1192,2024-05-07,2024-01-17,México,Referido
1192,2024-02-28,2024-01-17,México,Referido
1192,2024-01-26,2024-01-17,México,Referido
1192,2024-04-30,2024-01-17,México,Referido
1193,2024-04-15,2024-03-14,México,Referido
1194,2024-06-17,2024-02-26,Brasil,Referido
1194,2024-06-11,2024-02-26,Brasil,Referido
1195,2024-04-17,2024-02-24,Chile,Orgánico
1195,2024-03-27,2024-02-24,Chile,Orgánico
1195,2024-06-07,2024-02-24,Chile,Orgánico
1195,2024-04-02,2024-02-24,Chile,Orgánico
1196,2024-04-21,2024-02-16,Colombia,Referido
1197,2024-05-09,2024-01-12,Chile,Orgánico
1197,2024-02-17,2024-01-12,Chile,Orgánico
1197,2024-05-03,2024-01-12,Chile,Orgánico
1197,2024-04-20,2024-01-12,Chile,Orgánico
1197,2024-04-07,2024-01-12,Chile,Orgánico
1199,2024-05-23,2024-03-20,México,Orgánico
1200,2024-04-06,2024-03-23,Chile,Email
1201,2024-03-17,2024-01-08,Colombia,Email
1201,2024-01-15,2024-01-08,Colombia,Email
1203,2024-06-02,2024-03-21,Brasil,Orgánico
1203,2024-05-17,2024-03-21,Brasil,Orgánico
1204,2024-05-02,2024-04-27,Brasil,Pago
1204,2024-05-22,2024-04-27,Brasil,Pago
1205,2024-02-08,2024-01-25,Colombia,Redes
1205,2024-03-01,2024-01-25,Colombia,Redes
1205,2024-03-14,2024-01-25,Colombia,Redes
1205,2024-05-20,2024-01-25,Colombia,Redes
1205,2024-04-17,2024-01-25,Colombia,Redes
1206,2024-04-16,2024-03-29,Argentina,Email
1206,2024-06-29,2024-03-29,Argentina,Email
1207,2024-04-28,2024-01-12,México,Orgánico
1207,2024-03-06,2024-01-12,México,Orgánico
1207,2024-01-26,2024-01-12,México,Orgánico
1207,2024-02-27,2024-01-12,México,Orgánico
1208,2024-06-29,2024-05-22,Chile,Referido
1208,2024-05-24,2024-05-22,Chile,Referido
1208,2024-06-20,2024-05-22,Chile,Referido
1209,2024-03-26,2024-02-28,Argentina,Pago
1209,2024-04-25,2024-02-28,Argentina,Pago
1209,2024-03-28,2024-02-28,Argentina,Pago
1209,2024-05-27,2024-02-28,Argentina,Pago
1210,2024-05-23,2024-04-18,Brasil,Email
1210,2024-05-11,2024-04-18,Brasil,Email
1210,2024-05-27,2024-04-18,Brasil,Email
1210,2024-05-16,2024-04-18,Brasil,Email
1211,2024-03-07,2024-01-26,Colombia,Redes
1211,2024-05-17,2024-01-26,Colombia,Redes
1211,2024-02-24,2024-01-26,Colombia,Redes
1211,2024-02-09,2024-01-26,Colombia,Redes
1211,2024-04-04,2024-01-26,Colombia,Redes
1212,2024-04-24,2024-02-16,Colombia,Orgánico
1212,2024-06-09,2024-02-16,Colombia,Orgánico
1212,2024-05-11,2024-02-16,Colombia,Orgánico
1212,2024-03-17,2024-02-16,Colombia,Orgánico
1212,2024-02-18,2024-02-16,Colombia,Orgánico
1212,2024-03-16,2024-02-16,Colombia,Orgánico
1213,2024-04-29,2024-02-01,Chile,Pago
1213,2024-03-03,2024-02-01,Chile,Pago
1213,2024-05-09,2024-02-01,Chile,Pago
1214,2024-04-14,2024-01-10,Colombia,Orgánico
1214,2024-02-09,2024-01-10,Colombia,Orgánico
1214,2024-04-05,2024-01-10,Colombia,Orgánico
1215,2024-04-19,2024-01-16,Colombia,Referido
1215,2024-03-13,2024-01-16,Colombia,Referido
1217,2024-06-06,2024-05-30,México,Orgánico
1218,2024-03-03,2024-01-26,Chile,Email
1218,2024-04-26,2024-01-26,Chile,Email
1218,2024-03-10,2024-01-26,Chile,Email
1218,2024-03-23,2024-01-26,Chile,Email
1219,2024-06-07,2024-03-26,Argentina,Redes
1219,2024-04-30,2024-03-26,Argentina,Redes
1221,2024-04-03,2024-01-14,Argentina,Orgánico
1221,2024-01-23,2024-01-14,Argentina,Orgánico
1221,2024-02-09,2024-01-14,Argentina,Orgánico
1221,2024-05-09,2024-01-14,Argentina,Orgánico
1222,2024-04-13,2024-03-19,Argentina,Redes
1222,2024-06-28,2024-03-19,Argentina,Redes
1222,2024-05-08,2024-03-19,Argentina,Redes
1222,2024-04-23,2024-03-19,Argentina,Redes
1222,2024-05-09,2024-03-19,Argentina,Redes
1224,2024-03-05,2024-01-07,México,Referido
1224,2024-03-27,2024-01-07,México,Referido
1224,2024-01-09,2024-01-07,México,Referido
1224,2024-04-13,2024-01-07,México,Referido
1225,2024-06-18,2024-05-16,Chile,Referido
1226,2024-05-18,2024-04-24,Chile,Orgánico
1227,2024-05-12,2024-03-12,México,Redes
1227,2024-06-27,2024-03-12,México,Redes
1228,2024-03-22,2024-02-28,Colombia,Pago
1228,2024-03-24,2024-02-28,Colombia,Pago
1229,2024-04-19,2024-03-22,Brasil,Redes
1230,2024-06-07,2024-04-25,Argentina,Referido
1230,2024-05-29,2024-04-25,Argentina,Referido
1231,2024-05-28,2024-05-25,Colombia,Email
1231,2024-06-16,2024-05-25,Colombia,Email
1232,2024-05-09,2024-04-12,México,Pago
1232,2024-04-25,2024-04-12,México,Pago
1233,2024-03-22,2024-01-17,Argentina,Orgánico
1233,2024-04-23,2024-01-17,Argentina,Orgánico
1233,2024-05-12,2024-01-17,Argentina,Orgánico
1234,2024-03-14,2024-01-14,Chile,Pago
1234,2024-04-14,2024-01-14,Chile,Pago
1235,2024-06-30,2024-05-31,Brasil,Orgánico
1235,2024-05-31,2024-05-31,Brasil,Orgánico
1236,2024-06-08,2024-04-17,Chile,Pago
1237,2024-04-16,2024-02-14,México,Orgánico
1237,2024-03-11,2024-02-14,México,Orgánico
1237,2024-04-13,2024-02-14,México,Orgánico
1237,2024-05-06,2024-02-14,México,Orgánico
1237,2024-04-02,2024-02-14,México,Orgánico
1238,2024-04-21,2024-04-07,Argentina,Orgánico
1238,2024-05-26,2024-04-07,Argentina,Orgánico
1239,2024-06-23,2024-05-10,México,Pago
1240,2024-04-11,2024-02-06,Argentina,Pago
1240,2024-02-14,2024-02-06,Argentina,Pago
1240,2024-04-13,2024-02-06,Argentina,Pago
1240,2024-05-24,2024-02-06,Argentina,Pago
1240,2024-02-28,2024-02-06,Argentina,Pago
1240,2024-06-02,2024-02-06,Argentina,Pago
1241,2024-05-01,2024-04-17,Colombia,Orgánico
1241,2024-05-28,2024-04-17,Colombia,Orgánico
1241,2024-05-20,2024-04-17,Colombia,Orgánico
1241,2024-06-03,2024-04-17,Colombia,Orgánico
1241,2024-04-24,2024-04-17,Colombia,Orgánico
1242,2024-06-03,2024-02-08,Brasil,Referido
1242,2024-03-04,2024-02-08,Brasil,Referido
1243,2024-05-06,2024-01-15,Colombia,Pago
1243,2024-02-03,2024-01-15,Colombia,Pago
1244,2024-05-31,2024-04-29,Colombia,Redes
1245,2024-04-25,2024-01-04,México,Email
1245,2024-01-20,2024-01-04,México,Email
1245,2024-04-12,2024-01-04,México,Email
1246,2024-04-03,2024-04-02,Brasil,Orgánico
1246,2024-06-30,2024-04-02,Brasil,Orgánico
1246,2024-06-08,2024-04-02,Brasil,Orgánico
1247,2024-05-23,2024-05-20,Argentina,Orgánico
1247,2024-06-26,2024-05-20,Argentina,Orgánico
1248,2024-04-24,2024-01-16,Argentina,Email
1248,2024-02-19,2024-01-16,Argentina,Email
1249,2024-06-03,2024-04-17,Chile,Referido
